gameId,gameDuration,goldDiff,expDiff,champLevelDiff,isFirstTower,isFirstBlood,killedFireDrake,killedWaterDrake,killedAirDrake,killedEarthDrake,killedElderDrake,lostFireDrake,lostWaterDrake,lostAirDrake,lostEarthDrake,lostElderDrake,killedBaronNashor,lostBaronNashor,killedRiftHerald,lostRiftHerald,destroyedTopInhibitor,destroyedMidInhibitor,destroyedBotInhibitor,lostTopInhibitor,lostMidInhibitor,lostBotInhibitor,destroyedTopNexusTurret,destroyedBotNexusTurret,lostTopNexusTurret,lostBotNexusTurret,destroyedTopBaseTurret,destroyedMidBaseTurret,destroyedBotBaseTurret,lostTopBaseTurret,lostMidBaseTurret,lostBotBaseTurret,destroyedTopInnerTurret,destroyedMidInnerTurret,destroyedBotInnerTurret,lostTopInnerTurret,lostMidInnerTurret,lostBotInnerTurret,destroyedTopOuterTurret,destroyedMidOuterTurret,destroyedBotOuterTurret,lostTopOuterTurret,lostMidOuterTurret,lostBotOuterTurret,kills,deaths,assists,wardsPlaced,wardsDestroyed,wardsLost
4462200227,2025000,470,2052,0.4,1,1,0,0,1,1,0,1,0,2,0,0,2,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,2,0,0,2,0,0,1,1,1,1,0,1,0,1,0,1,32,42,43,62,28,15
4399945393,1866000,58,4241,0.8,1,1,2,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,27,25,56,74,24,29
4452896648,2256000,-4897,-11284,-1.4,1,1,0,0,2,1,0,0,1,2,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,25,37,23,94,19,39
4417678517,1566000,-6673,-4553,-0.4,1,1,0,0,0,0,0,0,1,1,2,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,1,1,0,0,1,0,1,0,18,33,25,47,17,9
4547467495,1771000,5123,6915,1,1,1,0,2,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,42,28,67,81,19,21
4541080635,1172000,12087,10332,1.8,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,43,15,32,199,4,2
4515337530,2041000,6270,18332,1.8,1,1,1,3,0,0,0,0,0,0,1,0,1,1,0,2,0,0,1,0,2,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,36,37,87,67,31,16
4521333751,1932000,10458,9784,1,1,1,0,1,2,1,0,0,0,1,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,33,16,45,336,62,19
4388902124,1994000,-4047,-8841,-1,1,1,1,0,2,0,0,0,0,1,1,0,0,2,1,1,0,0,2,2,0,1,0,1,0,1,0,0,1,0,0,2,0,0,1,1,0,0,1,1,1,1,0,1,33,39,48,102,43,27
4534131191,1665000,7502,5947,0.8,1,1,2,1,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,31,23,53,67,26,19
4536202227,2133000,2201,-2198,0.4,1,1,0,0,1,1,0,0,1,2,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,38,33,49,80,25,25
4370411717,2084000,-335,-3549,-0.4,1,1,0,0,0,0,1,1,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,34,42,57,105,20,18
4407751638,1538000,-6589,-11997,-1.8,1,1,0,1,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,1,1,1,14,30,25,58,10,18
4530439277,1447000,6000,10543,1.4,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,21,17,34,48,19,22
4509921309,1705000,-7721,-2117,-0.4,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,31,39,54,52,8,21
4417260120,1449000,-3275,-4087,-0.4,1,1,0,0,0,0,0,1,1,1,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,1,1,1,1,0,0,0,0,23,34,30,54,15,15
4545282581,1960000,4863,2900,0.4,1,1,2,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,23,21,42,63,24,15
4530599737,1250000,-15799,-10271,-1.2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,7,26,9,41,6,10
4543759793,1482000,8913,8900,1.2,1,1,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,35,20,51,54,8,10
4479983849,1346000,12067,7477,1.2,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,30,15,36,44,9,11
4545740227,1802000,7953,7340,0.6,1,1,0,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,36,27,54,292,22,17
4527370673,2826000,-793,10369,0.4,1,1,0,0,0,0,1,1,0,1,2,0,0,1,0,1,0,0,0,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,45,49,80,334,39,20
4538686197,2532000,-8569,-11089,-0.2,1,1,1,2,0,0,0,0,2,1,0,0,2,1,0,2,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,1,1,1,1,39,39,75,443,23,27
4409111891,1524000,9736,7241,1.2,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,34,23,33,50,18,10
4544623028,2131000,-5742,-4152,-0.8,1,1,0,2,1,0,0,0,1,0,1,0,0,2,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,1,1,0,1,0,1,1,35,38,69,84,33,31
4525321961,1695000,-9411,-14921,-1.8,1,1,1,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,12,26,12,84,25,20
4450663316,1697000,4951,12310,1.6,1,1,0,1,1,2,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,43,24,91,62,15,18
4546851146,1867000,-7605,-4736,-0.4,1,1,0,0,1,0,0,3,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,30,31,43,72,30,23
4541820201,1685000,-12957,-17145,-2.2,1,1,0,0,0,0,0,0,2,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,25,50,35,53,12,7
4546649416,1347000,-9337,-8369,-1.4,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,13,26,17,28,18,7
4546736410,1954000,4435,2963,0.2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,30,26,49,47,30,15
4515327938,1505000,-10517,-10438,-1.6,1,1,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,0,10,43,16,103,13,29
4503307138,1927000,-6187,-9472,-1.2,1,1,0,0,0,1,0,1,1,0,2,0,0,1,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,1,1,1,0,1,1,1,30,39,38,51,18,17
4547512244,1347000,13977,13388,1.8,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,32,11,36,101,14,8
4545696184,1807000,-4287,-1501,-0.4,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,1,1,1,1,1,0,1,23,30,39,70,22,16
4535097742,1995000,-10551,-16826,-2.2,1,1,1,1,0,0,0,2,0,0,1,0,0,2,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,1,1,1,1,1,0,1,28,41,51,76,24,36
4503699741,1937000,-6830,-10717,-1,1,1,0,1,1,1,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,32,39,65,61,18,22
4546548090,1896000,18724,15337,1.8,1,1,0,0,0,3,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,54,24,112,85,4,17
4541453164,1498000,-12550,-9805,-1.4,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,18,34,19,40,7,10
4361495015,1558000,-7955,-10984,-1.4,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,29,22,50,16,25
4544571210,1955000,-13763,-10328,-1,1,1,0,0,0,1,0,3,0,1,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,1,1,1,1,30,45,43,55,17,25
4452589591,1873000,-11259,-14154,-1.6,1,1,1,0,2,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,1,0,1,0,0,32,43,41,132,17,30
4540305664,1720000,8485,11567,1.4,1,1,0,1,1,2,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,27,18,46,57,14,23
4545031895,1447000,7972,2407,0.4,1,1,2,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,19,8,21,42,19,10
4539632248,1591000,-680,-1935,-0.2,1,1,0,1,0,0,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,27,33,55,50,18,13
4483866717,1740000,7156,11020,1.6,1,1,2,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,31,15,49,47,14,14
4528613353,1944000,9475,7912,1,1,1,2,0,0,0,0,1,0,1,1,0,2,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,32,20,41,71,24,22
4365316897,1680000,-9661,-13739,-1.8,1,1,0,0,1,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,1,22,34,29,54,19,22
4544916754,1823000,7423,8792,0.8,1,1,1,2,1,0,1,0,0,0,0,0,2,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,27,24,19,55,23,11
4527869686,1681000,12389,12017,1.6,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,33,17,44,45,23,14
4490952024,1442000,-11176,-14106,-2,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,9,22,12,52,5,7
4359770945,1586000,3442,6872,1.2,1,1,2,0,0,0,0,0,1,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,21,18,34,74,14,20
4545720923,2521000,6707,10133,0.6,1,1,0,0,0,4,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,40,32,93,288,51,38
4540883076,1617000,9638,10193,1.4,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,30,16,24,49,15,7
4543468010,1538000,7862,8576,1,1,1,1,2,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,27,23,30,111,5,35
4480412519,1710000,9094,4355,0.4,1,1,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,24,14,22,60,32,16
4518604734,2200000,-435,-2157,0,1,1,1,0,0,0,0,0,3,1,0,0,1,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,35,46,47,78,16,21
4545082637,1501000,-9454,-11583,-1.6,0,1,1,1,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,16,18,25,39,14,11
4544485541,2355000,9562,13328,0.2,1,1,1,0,0,2,0,0,1,0,2,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,44,39,56,99,28,39
4546252444,1416000,11804,11460,1.8,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,29,15,52,51,13,15
4530861370,1584000,-12967,-12117,-1.6,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,10,24,16,102,15,14
4545085574,1896000,-11868,-16130,-2,1,1,0,1,0,0,0,1,0,0,3,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,19,41,27,71,23,17
4523063497,975000,-7827,-7104,-1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,14,5,79,3,4
4540485090,1581000,11264,8232,1.2,1,1,1,0,1,2,0,0,0,0,0,0,1,0,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,29,12,38,45,10,7
4538839076,1333000,-10387,-12743,-2,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,10,29,13,44,17,13
4542154861,1771000,12694,14426,1.6,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,37,11,48,177,25,25
4521001822,809000,11345,8683,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,12,1,17,25,4,5
4536250141,2050000,8929,5523,0.2,1,1,0,2,1,1,1,0,0,0,0,0,2,0,2,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,45,62,28,12
4539797228,1430000,-16513,-14040,-2.2,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,17,30,31,37,10,18
4528878794,1881000,5972,4311,0.6,1,1,2,1,0,1,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,32,28,59,158,32,29
4542307773,1332000,12207,12542,1.6,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,31,9,25,47,9,6
4544529854,1140000,12635,7233,1.4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,25,13,31,31,6,7
4487678584,1724000,1157,4189,0.4,1,1,0,0,0,1,0,2,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,23,24,35,54,20,13
4437101921,1362000,-13534,-14071,-2,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,18,36,13,367,16,6
4546100222,1733000,-8295,-9006,-1,0,1,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,15,24,22,246,14,19
4449619009,1742000,7605,9778,1.2,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,33,25,42,57,11,14
4546594771,2062000,-7436,-8613,-0.8,1,1,0,1,1,1,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,26,38,44,94,16,25
4365187207,1621000,4796,8708,1.8,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,25,15,60,59,23,13
4542006686,1513000,-10755,-12765,-1.8,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,21,42,25,38,15,10
4531849671,1335000,12200,8104,1.2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,21,7,27,233,18,10
4545230999,1281000,13204,14474,2,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,41,17,51,33,11,9
4439854204,1654000,8323,12084,1.6,1,1,0,2,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,33,26,34,512,24,12
4459963113,1448000,4112,2407,0.4,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,29,21,30,93,10,10
4547110705,1455000,11832,9629,1.2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,29,19,43,38,8,4
4531952057,1903000,-12807,-11726,-1.4,1,1,0,0,0,0,0,2,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,1,1,0,19,37,24,63,20,22
4544763515,1841000,4675,-843,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,24,17,48,289,18,26
4525971605,1416000,-5511,-11254,-1.4,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,27,26,36,35,18,8
4546388929,1762000,-11783,-14173,-1.6,1,1,0,0,1,0,0,0,1,1,1,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,23,34,36,67,21,20
4510956328,1593000,7054,14631,2.2,1,1,0,1,0,0,0,1,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,31,19,51,45,17,9
4423543501,2017000,-5377,-8610,-0.8,1,1,0,0,2,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,1,1,1,0,1,24,32,37,71,19,25
4517634974,1932000,-6852,-13252,-1.4,1,1,0,0,0,1,0,0,2,1,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,24,38,37,47,22,4
4545475904,1175000,-15294,-10526,-1.8,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,1,1,3,26,5,21,9,7
4541635928,1960000,-4400,-3808,-0.4,1,1,0,1,0,1,0,1,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,23,30,39,71,20,30
4537632341,1561000,11835,13607,1.8,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,36,21,55,48,14,5
4434614928,857000,10123,8708,1.8,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,17,3,12,64,5,3
4393519969,1420000,-14548,-14056,-2.2,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,1,18,41,18,218,5,11
4547117158,898000,11608,9818,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,8,0,7,19,1,1
4523871181,1215000,-6911,-5169,-1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,13,28,20,39,6,11
4547411561,1990000,-7857,-9979,-0.8,1,1,1,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,1,1,0,0,0,12,28,14,75,41,32
4540008972,1589000,9604,3589,0.2,1,1,1,1,0,1,0,0,0,0,1,0,0,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,39,24,39,42,26,14
4539741907,1878000,-8317,-18505,-2,1,1,0,1,0,1,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,21,36,31,50,11,9
4546602746,912000,11726,8514,1.8,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,17,2,15,19,5,3
4467882689,831000,13258,10431,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,16,6,19,17,2,1
4541725909,948000,-12652,-8411,-1.6,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,23,14,21,10,3
4535747646,1408000,10123,6369,0.8,1,1,0,0,1,1,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,27,12,42,44,26,8
4539040841,1764000,6192,8090,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,31,18,54,61,20,18
4531330767,1760000,3892,2298,0.6,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,23,22,37,57,23,20
4545515619,2488000,-12448,-16489,-0.6,1,1,0,0,0,2,0,1,0,1,2,1,0,3,1,1,0,0,0,2,1,2,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,33,51,66,276,20,47
4546066442,2095000,-3442,-3185,-0.2,1,1,0,1,0,1,0,1,0,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,22,25,41,79,24,37
4402036457,1472000,-12762,-14951,-2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,17,39,15,404,17,14
4517713367,1414000,-9874,-9755,-1.6,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,12,22,18,39,9,11
4448156854,1598000,-7206,-10162,-1.6,1,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,13,27,11,52,14,20
